symbol,company,weight,sector,shares_held
BRC,Brady Corporation Class A,8.622787802927576e-4,Producer Durables,5710
IBTX,Independent Bank Group Inc.,8.618372653002882e-4,Financial Services,3589
STRP,Straight Path Communications Inc. Class B,8.61767024278759e-4,Utilities,1211
MTH,Meritage Homes Corporation,8.616967832572298e-4,Consumer Discretionary,4559
MTSI,MACOM Technology Solutions Holdings Inc.,8.579940779794749e-4,Technology,5063
TOWN,TowneBank,8.54913507463836e-4,Financial Services,6335
FWRD,Forward Air Corporation,8.5364916907631e-4,Producer Durables,3668
GRPN,Groupon Inc.,8.533882738534872e-4,Technology,46649
QCP,Quality Care Properties Inc.,8.518630402431383e-4,Financial Services,13651
BOBE,Bob Evans Farms Inc.,8.516322483152567e-4,Consumer Discretionary,2811
BHE,Benchmark Electronics Inc.,8.512108021860813e-4,Technology,6121
RNST,Renasant Corporation,8.47407752591856e-4,Financial Services,5059
AGII,Argo Group International Holdings Ltd.,8.47096685210798e-4,Financial Services,3471
SPN,Superior Energy Services Inc.,8.467153768082109e-4,Energy,21067
LTC,LTC Properties Inc.,8.463039651106825e-4,Financial Services,4583
NTRI,Nutrisystem Inc.,8.45200177629509e-4,Consumer Discretionary,3599
EBIX,Ebix Inc.,8.433939799330432e-4,Technology,3272
FCPT,Four Corners Property Trust Inc.,8.42039331660694e-4,Financial Services,8540
NSIT,Insight Enterprises Inc.,8.39540758180583e-4,Technology,4731
SFNC,Simmons First National Corporation Class A,8.393601384109364e-4,Financial Services,3669
MDC,M.D.C. Holdings Inc.,8.391494153463488e-4,Consumer Discretionary,5962
TRNO,Terreno Realty Corporation,8.369217715207077e-4,Financial Services,5754
NWN,Northwest Natural Gas Company,8.366408074345908e-4,Utilities,3236
WDFC,WD-40 Company,8.357678118812989e-4,Consumer Staples,1899
FOXF,Fox Factory Holding Corp.,8.355671232483583e-4,Consumer Discretionary,4949
CORT,Corcept Therapeutics Incorporated.,8.336906845303634e-4,Health Care,11393
MRC,MRC Global Inc.,8.327976201137774e-4,Materials & Processing,11765
AKS,AK Steel Holding Corporation,8.32065106603544e-4,Materials & Processing,38690
KRG,Kite Realty Group Trust,8.307204927628418e-4,Financial Services,10493
ATU,Actuant Corporation Class A,8.300582202741377e-4,Producer Durables,8103
GEF,Greif Class A,8.252015553569742e-4,Materials & Processing,3697
SIR,Select Income REIT,8.242683532138002e-4,Financial Services,8599
ITGR,Integer Holdings Corporation,8.213684024678079e-4,Health Care,3865
OMI,Owens & Minor Inc.,8.203047527132226e-4,Health Care,7376
NEWR,New Relic Inc.,8.178262480964056e-4,Technology,4139
MNRO,Monro Inc,0.00081777607593817045,Consumer Discretionary,4034
BTU,Peabody Energy Corporation,8.174850774204065e-4,Energy,7289
CZR,Caesars Entertainment Corporation,8.160802569898221e-4,Consumer Discretionary,16937
CDE,Coeur Mining Inc.,8.158896027885285e-4,Materials & Processing,22938
PEGI,Pattern Energy Group Inc. Class A,8.152674680264125e-4,Utilities,8519
AMBA,Ambarella Inc.,8.14805884170649e-4,Technology,4042
SCL,Stepan Company,8.14805884170649e-4,Materials & Processing,2372
PSTG,Pure Storage Inc. Class A,8.146152299693554e-4,Technology,12997
RH,RH,8.141034739553567e-4,Consumer Discretionary,2692
BWLD,Buffalo Wild Wings Inc.,8.115246250220696e-4,Consumer Discretionary,2033
DERM,Dermira Inc,8.112737642308938e-4,Health Care,7037
BOFI,BofI Holding Inc,8.106415950371306e-4,Financial Services,7547
SFBS,ServisFirst Bancshares Inc,8.103004243611316e-4,Financial Services,5246
SFLY,Shutterfly Inc.,8.101499078864261e-4,Consumer Discretionary,4273
OTTR,Otter Tail Corporation,8.099090815268973e-4,Utilities,4549
NTGR,NETGEAR Inc.,8.085042610963129e-4,Technology,4039
ARI,Apollo Commercial Real Estate Finance Inc.,8.083637790532545e-4,Financial Services,11264
GOV,Government Properties Income Trust,8.070693373707873e-4,Financial Services,10686
CBM,Cambrex Corporation,8.06657925673259e-4,Health Care,3849
MEI,Methode Electronics Inc.,8.064773059036123e-4,Technology,4616
HMSY,HMS Holdings Corp.,8.062966861339658e-4,Health Care,10816
HSC,Harsco Corporation,8.041292488982068e-4,Producer Durables,9570
NWBI,Northwest Bancshares Inc.,8.006272322533927e-4,Financial Services,11763
TRTN,Triton International Ltd. Class A,7.95720395177994e-4,Producer Durables,5550
CALD,Callidus Software Inc.,7.935128202156469e-4,Technology,7975
RRR,Red Rock Resorts Inc. Class A,7.9167651922424e-4,Consumer Discretionary,8463
HRI,Herc Holdings Inc.,7.85645825804374e-4,Producer Durables,3992
AXL,American Axle & Manufacturing Holdings Inc.,7.846624515029648e-4,Consumer Discretionary,11407
EAT,Brinker International Inc.,7.8444169400673e-4,Consumer Discretionary,6341
ASIX,AdvanSix Inc.,7.841707643522601e-4,Materials & Processing,4529
AAT,American Assets Trust Inc.,7.81611984282267e-4,Financial Services,4837
UPL,Ultra Petroleum Corp.,7.804981623694465e-4,Energy,24507
QLYS,Qualys Inc.,7.802673704415646e-4,Technology,3956
BLDR,Builders FirstSource Inc.,7.792940305718025e-4,Materials & Processing,11252
SBCF,Seacoast Banking Corporation of Florida,7.773172475373373e-4,Financial Services,8176
RDC,Rowan Cos. Plc Class A,7.7693593913475e-4,Energy,15048
HTZ,Hertz Global Holdings Inc.,7.7629373550934e-4,Consumer Discretionary,7515
AAWW,Atlas Air Worldwide Holdings Inc.,7.762636322143989e-4,Producer Durables,3007
TGI,Triumph Group Inc.,7.754307743876953e-4,Producer Durables,6119
IMPV,Imperva Inc.,7.751598447332254e-4,Technology,4549
AIN,Albany International Corp. Class A,7.75039431553461e-4,Producer Durables,3468
RMBS,Rambus Inc.,7.749992938268728e-4,Technology,14462
HMN,Horace Mann Educators Corporation,7.749591561002847e-4,Financial Services,4915
OSIS,OSI Systems Inc.,7.746280198559327e-4,Producer Durables,2065
INN,Summit Hotel Properties Inc.,7.740961949786401e-4,Financial Services,12312
WSBC,WesBanco Inc.,7.726412023898203e-4,Financial Services,4722
DBD,Diebold Nixdorf Incorporated,7.724806514834677e-4,Technology,8649
BOX,Box Inc. Class A,7.722097218289979e-4,Technology,10235
UBSH,Union Bankshares Corporation,7.720090331960574e-4,Financial Services,5575
VG,Vonage Holdings Corp.,7.685471542778314e-4,Utilities,23955
GNL,Global Net Lease Inc,7.68155811443597e-4,Financial Services,8825
ESE,ESCO Technologies Inc.,7.666907844231304e-4,Producer Durables,3235
COLM,Columbia Sportswear Company,7.663696826104253e-4,Consumer Discretionary,3239
WPG,Washington Prime Group Inc.,7.661689939774848e-4,Financial Services,22481
INGN,Inogen Inc.,7.648444490000765e-4,Health Care,2060
CENTA,Central Garden & Pet Company Class A,7.627271839225526e-4,Consumer Discretionary,5188
NBTB,NBT Bancorp Inc.,7.625766674478472e-4,Financial Services,5205
IPHI,Inphi Corporation,7.625666330162001e-4,Technology,5084
WD,Walker & Dunlop Inc.,7.610715027007923e-4,Financial Services,3526
WERN,Werner Enterprises Inc.,7.598874397664427e-4,Producer Durables,5366
NSP,Insperity Inc.,7.567566970925686e-4,Producer Durables,2075
STBA,S&T Bancorp Inc.,7.537965397566941e-4,Financial Services,4666
FFBC,First Financial Bancorp.,7.535256101022243e-4,Financial Services,7314
KW,Kennedy-Wilson Holdings Inc.,7.531744049945781e-4,Financial Services,10227
FSS,Federal Signal Corporation,7.495319063067056e-4,Producer Durables,8941
OCLR,Oclaro Inc.,7.473142969127114e-4,Technology,22157
APOG,Apogee Enterprises Inc.,7.458994420504799e-4,Materials & Processing,3878
CORE,Core-Mark Holding Company Inc.,7.455382025111868e-4,Consumer Staples,5762
ARCH,Arch Coal Inc Class A,7.442437608287197e-4,Energy,2688
INOV,Inovalon Holdings Inc. Class A,7.435012128868393e-4,Technology,10971
MINI,Mobile Mini Inc.,7.434510407286042e-4,Producer Durables,5407
BMI,Badger Meter Inc.,7.406213310041411e-4,Producer Durables,3664
UBNT,Ubiquiti Networks Inc.,7.39045925235557e-4,Technology,3311
CUB,Cubic Corporation,7.388954087608515e-4,Producer Durables,3586
TREE,LendingTree Inc.,7.380224132075598e-4,Financial Services,753
PRK,Park National Corporation,7.379321033227364e-4,Financial Services,1726
SNHY,Sun Hydraulics Corporation,7.376310703733256e-4,Producer Durables,3296
KAMN,Kaman Corporation Class A,7.374002784454438e-4,Producer Durables,3382
VREX,Varex Imaging Corporation,7.367781436833278e-4,Health Care,5696
IPXL,Impax Laboratories Inc.,7.361961466478e-4,Health Care,9057
TTMI,TTM Technologies Inc.,7.359553202882712e-4,Technology,12020
SAM,Boston Beer Company Inc. Class A,7.336775043043949e-4,Consumer Staples,1087
BSFT,BroadSoft Inc.,7.335771599879246e-4,Technology,3497
TTD,Trade Desk Inc. Class A,7.327242332979269e-4,Consumer Discretionary,2864
PLT,Plantronics Inc.,7.309983110546373e-4,Technology,4157
FDP,Fresh Del Monte Produce Inc.,7.263423347704146e-4,Consumer Staples,4044
NP,Neenah Paper Inc.,7.261416461374738e-4,Materials & Processing,2127
WABC,Westamerica Bancorporation,7.23081144485129e-4,Financial Services,3158
ERI,Eldorado Resorts Inc,7.224991474496012e-4,Consumer Discretionary,7053
FCN,FTI Consulting Inc.,7.179936876400839e-4,Producer Durables,5066
IOSP,Innospec Inc.,7.168999345905573e-4,Materials & Processing,2898
GBT,Global Blood Therapeutics Inc,7.161072144904418e-4,Health Care,5548
TRS,TriMas Corporation,7.156054929080902e-4,Producer Durables,6583
GPI,Group 1 Automotive Inc.,7.134480901039783e-4,Consumer Discretionary,2616
LQ,La Quinta Holdings Inc.,7.119027876303353e-4,Consumer Discretionary,9947
HF,HFF Inc. Class A,7.090329401792842e-4,Financial Services,4326
SAIA,Saia Inc.,7.053302349015294e-4,Producer Durables,3016
VSTO,Vista Outdoor Inc,7.031527632341234e-4,Consumer Discretionary,8491
RGEN,Repligen Corporation,7.031025910758884e-4,Health Care,4690
EIG,Employers Holdings Inc.,7.022596988175377e-4,Financial Services,3847
FCB,FCB Financial Holdings Inc. Class A,7.019887691630678e-4,Financial Services,3749
SXI,Standex International Corporation,6.997912286323677e-4,Producer Durables,1726
FCF,First Commonwealth Financial Corporation,6.959380068799073e-4,Financial Services,12573
UVV,Universal Corp,6.956269394988493e-4,Consumer Staples,2977
CBL,CBL & Associates Properties Inc.,6.928875396592097e-4,Financial Services,20883
TNET,TriNet Group Inc.,6.912619617323905e-4,Producer Durables,5184
CHGG,Chegg Inc.,6.903287595892164e-4,Consumer Discretionary,11421
CNMD,CONMED Corporation,6.896664871005124e-4,Health Care,3356
KRNY,Kearny Financial Corp.,6.888637325687499e-4,Financial Services,11456
TBPH,Theravance Biopharma Inc,6.879405648572228e-4,Health Care,5236
MDXG,MiMedx Group Inc.,6.872080513469895e-4,Health Care,13280
DRQ,Dril-Quip Inc.,6.847295467301726e-4,Energy,4084
FIT,Fitbit Inc. Class A,6.84548926960526e-4,Consumer Discretionary,26121
NTNX,Nutanix Inc. Class A,6.841876874212328e-4,Technology,6767
CTRE,CareTrust REIT Inc,6.83916757766763e-4,Financial Services,9218
TILE,Interface Inc.,6.83886654471822e-4,Materials & Processing,7864
FIX,Comfort Systems USA Inc.,6.834551739109996e-4,Materials & Processing,4665
AAON,AAON Inc.,6.811873923587703e-4,Materials & Processing,5092
DNOW,NOW Inc.,6.807960495245361e-4,Energy,13176
FIVN,Five9 Inc.,6.789798173964232e-4,Technology,6900
AMWD,American Woodmark Corporation,6.78267372749484e-4,Consumer Discretionary,1785
DDD,3D Systems Corporation,6.766718981176058e-4,Technology,13176
CJ,C&J Energy Services Inc.,6.749760791692575e-4,Energy,5911
ACCO,ACCO Brands Corporation,6.743639788387885e-4,Producer Durables,13345
WNC,Wabash National Corporation,6.732100191993798e-4,Producer Durables,7710
AMED,Amedisys Inc.,6.723972302359702e-4,Health Care,3576
PNK,Pinnacle Entertainment Inc,6.703602406116228e-4,Consumer Discretionary,7022
DVAX,Dynavax Technologies Corporation,6.699588633457415e-4,Health Care,7618
LZB,LaZBoy Incorporated,6.686945249582154e-4,Consumer Discretionary,6299
SWM,Schweitzer-Mauduit International Inc.,6.677412539517475e-4,Materials & Processing,4077
AFSI,AmTrust Financial Services Inc.,6.649115442272843e-4,Financial Services,12499
SYNA,Synaptics Incorporated,6.643395816234035e-4,Technology,4496
OIS,Oil States International Inc.,6.641388929904628e-4,Energy,6768
KN,Knowles Corp.,6.640686519689337e-4,Technology,10839
KEM,KEMET Corporation,6.63526792659994e-4,Technology,6687
HMHC,Houghton Mifflin Harcourt Company,6.628544857396428e-4,Consumer Discretionary,15176
TVTY,Tivity Health Inc.,6.595832610227103e-4,Health Care,4137
SCSS,Select Comfort Corporation,6.589611262605943e-4,Consumer Discretionary,5528
HUBG,Hub Group Inc. Class A,6.586299900162423e-4,Producer Durables,4131
ATSG,Air Transport Services Group Inc.,6.571348597008345e-4,Producer Durables,6909
WSFS,WSFS Financial Corporation,6.570044120894231e-4,Financial Services,3351
NOVT,Novanta Inc,6.565026905070714e-4,Technology,3835
TMHC,Taylor Morrison Home Corp. Class A,6.540743580484898e-4,Consumer Discretionary,7411
NAVG,Navigators Group Inc.,6.536027397610792e-4,Financial Services,2857
CALM,Cal-Maine Foods Inc.,6.5005055095803e-4,Consumer Staples,3989
GIMO,Gigamon Inc.,6.49458519490855e-4,Technology,4386
NYLD,NRG Yield Inc. Class C,6.487661437072098e-4,Utilities,8671
PATK,Patrick Industries Inc.,6.48515282916034e-4,Materials & Processing,1965
CYS,CYS Investments Inc.,6.481440089450937e-4,Financial Services,19239
GBX,Greenbrier Companies Inc.,6.480637334919175e-4,Producer Durables,3312
CNSL,Consolidated Communications Holdings Inc.,6.46347845680275e-4,Utilities,8283
PRAA,PRA Group Inc,6.441101674229869e-4,Financial Services,5631
MXL,MaxLinear inc,6.437589623153408e-4,Technology,6937
WGO,Winnebago Industries Inc.,6.436385491355764e-4,Consumer Discretionary,3747
BPFH,Boston Private Financial Holdings Inc.,6.426953125607554e-4,Financial Services,10004
PLUS,ePlus inc.,6.398354995413513e-4,Technology,1697
CHUBK,CommerceHub Inc. Class C,6.394040189805288e-4,Technology,7416
BCC,Boise Cascade Co.,6.390026417146476e-4,Materials & Processing,4674
TIME,Time Inc.,6.387517809234718e-4,Consumer Discretionary,12739
THRM,Gentherm Incorporated,6.379791296866503e-4,Consumer Discretionary,4378
SCS,Steelcase Inc. Class A,6.366746535725362e-4,Producer Durables,10452
GNCMA,General Communication Inc. Class A,6.362833107383018e-4,Utilities,3931
FN,Fabrinet,6.361428286952434e-4,Technology,4389
EBS,Emergent BioSolutions Inc.,6.341058390708959e-4,Health Care,4059
IBP,Installed Building Products Inc.,6.337847372581909e-4,Materials & Processing,2491
SGMO,Sangamo Therapeutics Inc.,6.313263015046681e-4,Health Care,10136
ECPG,Encore Capital Group Inc.,6.30352961634906e-4,Financial Services,3483
THC,Tenet Healthcare Corporation,6.302425828867887e-4,Health Care,11608
MSTR,MicroStrategy Incorporated Class A,6.29449862786673e-4,Technology,1203
PCRX,Pacira Pharmaceuticals Inc.,6.283260064422055e-4,Health Care,4690
CVCO,Cavco Industries Inc.,6.257571919405652e-4,Consumer Discretionary,1060
EXTR,Extreme Networks Inc.,6.236499612946885e-4,Technology,13114
BABY,Natus Medical Incorporated,6.234492726617479e-4,Health Care,3959
AAXN,Axon Enterprise Inc,6.232285151655132e-4,Producer Durables,6507
VVI,Viad Corp,6.231081019857488e-4,Consumer Discretionary,2597
TNC,Tennant Company,6.189739161471716e-4,Producer Durables,2300
WETF,WisdomTree Investments Inc.,6.187130209243487e-4,Financial Services,14424
ALRM,Alarm.com Holdings Inc.,6.179102663925862e-4,Technology,3251
XLRN,Acceleron Pharma Inc,6.160739654011793e-4,Health Care,4045
AZZ,AZZ Inc.,6.157930013150624e-4,Producer Durables,3334
DSW,DSW Inc. Class A,6.152812453010638e-4,Consumer Discretionary,8172
FORM,FormFactor Inc.,6.149902467832999e-4,Technology,9101
BNCL,Beneficial Bancorp Inc,6.139366314603616e-4,Financial Services,9192
GTLS,Chart Industries Inc.,6.124615700082479e-4,Producer Durables,3600
CSGS,CSG Systems International Inc.,6.116989532030734e-4,Technology,3831
CPF,Central Pacific Financial Corp.,6.116989532030734e-4,Financial Services,4824
OSUR,OraSure Technologies Inc.,6.068121849909688e-4,Health Care,7022
CPK,Chesapeake Utilities Corporation,6.056883286465011e-4,Utilities,1896
MATX,Matson Inc.,6.048354019565035e-4,Producer Durables,5564
COKE,Coca-Cola Bottling Co. Consolidated,6.042433704893285e-4,Consumer Staples,684
AYR,Aircastle Limited,6.042032327627405e-4,Producer Durables,6440
EPAY,Bottomline Technologies (de) Inc.,6.041229573095642e-4,Technology,4662
CSFL,CenterState Bank Corporation,6.026077581308624e-4,Financial Services,5708
LABL,Multi-Color Corporation,6.013133164483952e-4,Producer Durables,1855
QUOT,Quotient Technology Incorporated,6.010724900888664e-4,Consumer Discretionary,8743
MSGN,MSG Networks Inc. Class A,6.008416981609847e-4,Consumer Discretionary,7482
CRZO,Carrizo Oil & Gas Inc.,5.990254660328719e-4,Energy,9393
LADR,Ladder Capital Corp. Class A,5.986541920619317e-4,Financial Services,11058
TMP,Tompkins Financial Corporation,5.982427803644034e-4,Financial Services,1776
QDEL,Quidel Corporation,5.979517818466395e-4,Health Care,3497
BEL,Belmond Ltd. Class A,5.976708177605225e-4,Consumer Discretionary,10898
ADC,Agree Realty Corporation,5.975805078756993e-4,Financial Services,3088
SPXC,SPX Corporation,5.971389928832299e-4,Producer Durables,5215
FIZZ,National Beverage Corp.,5.966473057325253e-4,Consumer Staples,1435
TPRE,Third Point Reinsurance Ltd.,5.950417966690002e-4,Financial Services,9319
MCRN,Milacron Holdings Corp.,5.94971555647471e-4,Producer Durables,8259
SYKE,Sykes Enterprises Incorporated,5.938577337346504e-4,Producer Durables,5077
UCTT,Ultra Clean Holdings Inc.,5.936670795333568e-4,Technology,4689
AIR,AAR CORP.,5.936369762384157e-4,Producer Durables,3927
EDIT,Editas Medicine Inc.,5.928141528433591e-4,Health Care,6080
JCP,J. C. Penney Company Inc.,5.92493051030654e-4,Consumer Discretionary,45149
PRIM,Primoris Services Corporation,5.920916737647728e-4,Producer Durables,5203
BHLB,Berkshire Hills Bancorp Inc.,5.920013638799495e-4,Financial Services,3870
LKFN,Lakeland Financial Corporation,5.901449940252486e-4,Financial Services,3121
COUP,Coupa Software Inc.,5.900647185720723e-4,Technology,4300
FSP,Franklin Street Properties Corp.,5.894726871048973e-4,Financial Services,14345
IMAX,IMAX Corporation,5.877266959983138e-4,Consumer Discretionary,7077
COTV,Cotiviti Holdings Inc.,5.868135627184339e-4,Health Care,4322
ELY,Callaway Golf Company,5.867633905601988e-4,Consumer Discretionary,10699
FPRX,Five Prime Therapeutics Inc.,5.856094309207901e-4,Health Care,3435
WTW,Weight Watchers International Inc.,5.851679159283206e-4,Consumer Discretionary,3299
PCTY,Paylocity Holding Corp.,5.848568485472626e-4,Producer Durables,3029
BMCH,BMC Stock Holdings Inc.,5.822880340456225e-4,Materials & Processing,7251
STBZ,State Bank Financial Corporation,5.822779996139754e-4,Financial Services,5115
QTWO,Q2 Holdings Inc.,5.818264501898589e-4,Technology,3503
HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc.,5.81184246564449e-4,Financial Services,6108
EGHT,8x8 Inc.,5.802811477162161e-4,Utilities,10892
RWT,Redwood Trust Inc.,5.798396327237467e-4,Financial Services,8960
INFN,Infinera Corporation,5.793479455730421e-4,Technology,17237
KRA,Kraton Corporation,5.770299918625777e-4,Materials & Processing,3584
SSP,E. W. Scripps Company Class A,5.757255157484635e-4,Consumer Discretionary,8280
PMT,PennyMac Mortgage Investment Trust,5.744912806558785e-4,Financial Services,8647
MGRC,McGrath RentCorp,5.734175964696461e-4,Producer Durables,3152
SCSC,ScanSource Inc.,5.733473554481169e-4,Technology,3267
SPPI,Spectrum Pharmaceuticals Inc.,5.733072177215287e-4,Health Care,10769
CAL,Caleres Inc.,5.729058404556475e-4,Consumer Discretionary,5128
MB,MINDBODY Inc. Class A,5.718221218377681e-4,Technology,5232
RAVN,Raven Industries Inc.,5.645471588936698e-4,Producer Durables,4302
IMMU,Immunomedics Inc.,5.644367801455525e-4,Health Care,12432
ARR,ARMOUR Residential REIT Inc.,5.603527664652104e-4,Financial Services,5298
AIMC,Altra Industrial Motion Corp.,5.578541929850995e-4,Producer Durables,2973
KAI,Kadant Inc.,5.577438142369821e-4,Producer Durables,1436
CHCO,City Holding Company,5.57733779805335e-4,Financial Services,1956
FTR,Frontier Communications Corporation Class B,5.570414040216899e-4,Utilities,11752
SONC,Sonic Corp.,5.562286150582803e-4,Consumer Discretionary,5798
WNEB,Western New England Bancorp Inc.,5.553355506416945e-4,Financial Services,13006
DIOD,Diodes Incorporated,5.550846898505186e-4,Technology,4442
RRD,R.R. Donnelley & Sons Company,5.542518320238149e-4,Producer Durables,13926
ALX,Alexander's Inc.,5.541815910022857e-4,Financial Services,329
NSA,National Storage Affiliates Trust,5.537200071465223e-4,Financial Services,5753
GMS,GMS Inc.,5.527767705717012e-4,Materials & Processing,4041
MTW,Manitowoc Company Inc.,5.520342226298209e-4,Producer Durables,15202
ABG,Asbury Automotive Group Inc.,5.515626043424103e-4,Consumer Discretionary,2453
DEL,Deltic Timber Corporation,5.503183348181784e-4,Materials & Processing,1547
BRKL,Brookline Bancorp Inc.,5.498366820991208e-4,Financial Services,8800
JOE,St. Joe Company,5.496359934661801e-4,Financial Services,7346
GKOS,Glaukos Corp,5.488533077977118e-4,Health Care,4205
ECOL,US Ecology Inc.,5.472277298708925e-4,Producer Durables,2671
EGOV,NIC Inc.,5.469969379430107e-4,Technology,8002
AMSF,AMERISAFE Inc.,5.444782955996057e-4,Financial Services,2336
HSNI,HSN Inc.,5.433644736867852e-4,Consumer Discretionary,3759
FNFV,Fidelity National Financial Inc. - FNFV Group,5.431236473272564e-4,Financial Services,7660
INST,Instructure Inc.,5.431236473272564e-4,Consumer Discretionary,4054
RMAX,RE/MAX Holdings Inc.,5.425316158600815e-4,Financial Services,2108
NNI,Nelnet Inc. Class A,5.409863133864386e-4,Financial Services,2701
CVGW,Calavo Growers Inc.,5.408558657750272e-4,Consumer Staples,1946
GIII,G-III Apparel Group Ltd.,5.392102189849139e-4,Consumer Discretionary,5288
XPER,Xperi Corp,5.37684985374565e-4,Technology,6040
TERP,TerraForm Power Inc. Class A,5.376548820796239e-4,Energy,10893
ALOG,Analogic Corporation,5.374240901517422e-4,Health Care,1668
NE,Noble Corporation plc,5.37383952425154e-4,Energy,36006
DYN,Dynegy Inc.,5.371732293605664e-4,Utilities,14299
SSYS,Stratasys Ltd.,5.365711634617445e-4,Technology,5927
DO,Diamond Offshore Drilling Inc.,5.361697861958632e-4,Energy,9459
USCR,U.S. Concrete Inc.,5.35517548138806e-4,Materials & Processing,1780
MNR,Monmouth Real Estate Investment Corporation Class A,5.350860675779837e-4,Financial Services,8155
HTLF,Heartland Financial USA Inc.,5.346044148589261e-4,Financial Services,2724
KTWO,K2M Group Holdings Inc.,5.342130720246919e-4,Health Care,7170
ENSG,Ensign Group Inc.,5.338618669170458e-4,Health Care,6327
ADTN,ADTRAN Inc.,5.33590937262576e-4,Technology,5652
SAFT,Safety Insurance Group Inc.,5.335708683992819e-4,Financial Services,1650
MANT,ManTech International Corporation Class A,5.331393878384594e-4,Technology,2958
AAOI,Applied Optoelectronics Inc.,5.322162201269326e-4,Technology,2309
GCI,Gannett Co. Inc.,5.31383362300229e-4,Consumer Discretionary,14309
INVA,Innoviva Inc.,5.308415029912891e-4,Health Care,9749
VRTU,Virtusa Corporation,5.284533082592956e-4,Technology,3525
AMKR,Amkor Technology Inc.,5.271990043034166e-4,Technology,12381
RPT,Ramco-Gershenson Properties Trust,5.269381090805936e-4,Financial Services,10031
IRTC,iRhythm Technologies Inc.,5.268578336274175e-4,Health Care,2580
ISCA,International Speedway Corporation Class A,5.246803619600115e-4,Consumer Discretionary,3419
WEB,Web.com Group Inc.,5.235464711838969e-4,Technology,5346
SHLM,A. Schulman Inc.,5.232956103927211e-4,Materials & Processing,3591
HTLD,Heartland Express Inc.,5.229143019901338e-4,Producer Durables,5630
ACOR,Acorda Therapeutics Inc.,5.225329935875467e-4,Health Care,5231
HIFR,InfraREIT Inc.,5.225229591558997e-4,Financial Services,5802
SRG,Seritage Growth Properties Class A,5.224125804077823e-4,Financial Services,2955
MRT,MedEquities Realty Trust Inc.,5.208271402075512e-4,Financial Services,11393
CATM,Cardtronics plc Class A,5.205762794163754e-4,Financial Services,5480
ZGNX,Zogenix Inc.,5.18890494899674e-4,Health Care,3324
SASR,Sandy Spring Bancorp Inc.,5.174957089007366e-4,Financial Services,3088
LBAI,Lakeland Bancorp Inc.,5.156393390460356e-4,Financial Services,6421
NVCR,Novocure Ltd.,5.152178929168603e-4,Health Care,7389
TPC,Tutor Perini Corporation,5.126691472785141e-4,Producer Durables,4674
WING,Wingstop Inc.,5.111840513947534e-4,Consumer Discretionary,3987
KOP,Koppers Holdings Inc.,5.104916756111083e-4,Materials & Processing,2646
CCC,Calgon Carbon Corporation,5.099698851654625e-4,Materials & Processing,6041
EXTN,Exterran Corp.,5.086152368931132e-4,Energy,4101
HLX,Helix Energy Solutions Group Inc.,5.072706230524109e-4,Energy,16666
UHT,Universal Health Realty Income Trust,5.043907411697127e-4,Financial Services,1696
MC,Moelis & Co. Class A,5.037886752708908e-4,Financial Services,3073
LHCG,LHC Group Inc.,5.033170569834803e-4,Health Care,1940
ASTE,Astec Industries Inc.,5.021329940491305e-4,Producer Durables,2457
BCOR,Blucora Inc.,5.004773128273702e-4,Technology,5090
ABAX,Abaxis Inc.,4.999354535184305e-4,Health Care,2772
WASH,Washington Trust Bancorp Inc.,4.969552273192619e-4,Financial Services,2176
RXDX,Ignyta Inc.,4.964836090318515e-4,Health Care,9118
FMSA,Fairmount Santrol Holdings Inc.,4.948479966733852e-4,Energy,26483
ACRS,Aclaris Therapeutics Inc.,4.943362406593866e-4,Health Care,4753
BGG,Briggs & Stratton Corporation,4.942459307745634e-4,Producer Durables,5205
UNT,Unit Corporation,4.939950699833876e-4,Energy,6411
SJW,SJW Group,4.934732795377418e-4,Utilities,2055
MTSC,MTS Systems Corporation,4.926604905743323e-4,Producer Durables,2342
RTRX,Retrophin Inc.,4.926604905743323e-4,Health Care,5183
TWNK,Hostess Brands Inc. Class A,4.919480459273929e-4,Consumer Staples,9351
LNN,Lindsay Corporation,4.909245338993957e-4,Producer Durables,1418
ALG,Alamo Group Inc.,4.903124335689268e-4,Producer Durables,1157
ACIA,Acacia Communications Inc.,4.902923647056327e-4,Technology,2725
HEES,H&E Equipment Services Inc.,4.899110563030454e-4,Producer Durables,4148
ADSW,Advanced Disposal Services Inc.,4.896100233536346e-4,Producer Durables,5052
BOLD,Audentes Therapeutics Inc.,4.896100233536346e-4,Health Care,4459
BGC,General Cable Corporation,4.879944798584624e-4,Producer Durables,5754
LDL,Lydall Inc.,4.875128271394048e-4,Producer Durables,2131
BANC,Banc of California Inc.,4.868104169241126e-4,Financial Services,6062
SCHN,Schnitzer Steel Industries Inc. Class A,4.8655955613293675e-4,Materials & Processing,4283
AVAV,AeroVironment Inc.,4.855661473998806e-4,Producer Durables,2298
MOD,Modine Manufacturing Company,4.850945291124701e-4,Producer Durables,5925
BATRK,Liberty Media Corp. Series C Liberty Braves,4.8395060390470844e-4,Consumer Discretionary,5020
ANDE,Andersons Inc.,4.83499054480592e-4,Consumer Staples,3467
GTN,Gray Television Inc.,4.832782969843573e-4,Consumer Discretionary,8011
FIBK,First Interstate BancSystem Inc. Class A,4.831679182362399e-4,Financial Services,3212
ROCK,Gibraltar Industries Inc.,4.8258592120071207e-4,Materials & Processing,3814
