symbol,company,weight,sector,shares_held
CHRW,C.H. Robinson Worldwide Inc.,4.564991077216861e-4,Producer Durables,916
LEN,Lennar Corporation Class A,4.5349331929456465e-4,Consumer Discretionary,1253
KSU,Kansas City Southern,4.5216075309187424e-4,Producer Durables,664
MSCI,MSCI Inc. Class A,4.509283798367544e-4,Financial Services,569
CTL,CenturyLink Inc.,4.4834340178943004e-4,Utilities,3412
PKG,Packaging Corporation of America,4.4673029533354153e-4,Materials & Processing,599
ALLY,Ally Financial Inc,4.4572836585783437e-4,Financial Services,2881
XEC,Cimarex Energy Co.,4.4531757477279444e-4,Energy,602
WYNN,Wynn Resorts Limited,4.444559154236863e-4,Consumer Discretionary,489
DISH,DISH Network Corporation Class A,4.432335614633236e-4,Consumer Discretionary,1400
LKQ,LKQ Corporation,4.421013811557745e-4,Consumer Discretionary,1842
NCLH,Norwegian Cruise Line Holdings Ltd.,4.4087902719541186e-4,Consumer Discretionary,1160
BF.B,Brown-Forman Corporation Class B,4.407487763635699e-4,Consumer Staples,1237
COO,Cooper Companies Inc.,4.389152454230258e-4,Health Care,286
EQT,EQT Corporation,4.386647630540991e-4,Energy,1070
SPR,Spirit AeroSystems Holdings Inc. Class A,4.372019460195667e-4,Producer Durables,855
HII,Huntington Ingalls Industries Inc.,4.3632024808094443e-4,Producer Durables,287
IRM,Iron Mountain Inc.,4.3571909039552006e-4,Financial Services,1695
CDNS,Cadence Design Systems Inc.,4.3448671714040033e-4,Technology,1609
ANET,Arista Networks Inc.,4.333745754223654e-4,Technology,351
HAS,Hasbro Inc.,4.32893649274026e-4,Consumer Discretionary,694
COH,Coach Inc.,4.317013531979345e-4,Consumer Discretionary,1696
CC,Chemours Co.,4.288859313711974e-4,Materials & Processing,1200
VNTV,Vantiv Inc. Class A,4.288859313711974e-4,Financial Services,944
QVCA,Liberty Interactive Corporation QVC Group Class A,4.283749473385868e-4,Consumer Discretionary,2983
DPZ,Domino's Pizza Inc.,4.283649280438297e-4,Consumer Discretionary,330
RMD,ResMed Inc.,4.283649280438297e-4,Health Care,855
XL,XL Group Ltd,4.259602973021326e-4,Financial Services,1622
ARMK,Aramark,4.2559960269087803e-4,Consumer Discretionary,1563
VRSN,VeriSign Inc.,4.253992167957366e-4,Technology,610
IT,Gartner Inc.,4.2531906243768004e-4,Technology,533
DRE,Duke Realty Corporation,4.244974802676002e-4,Financial Services,2263
HOLX,Hologic Inc.,4.235155893814072e-4,Health Care,1794
SLG,SL Green Realty Corp.,4.230647211173389e-4,Financial Services,625
RJF,Raymond James Financial Inc.,4.2198263728357525e-4,Financial Services,757
AJG,Arthur J. Gallagher & Co.,4.166223145885421e-4,Financial Services,1040
CA,CA Inc.,4.165922567042708e-4,Technology,1902
ALK,Alaska Air Group Inc.,4.163618129248582e-4,Producer Durables,802
TMK,Torchmark Corporation,4.1431787679441565e-4,Financial Services,787
FBHS,Fortune Brands Home & Security Inc.,4.1409745230976006e-4,Consumer Discretionary,968
LB,L Brands Inc.,4.130554456550246e-4,Consumer Discretionary,1544
ARE,Alexandria Real Estate Equities Inc.,4.12684731749013e-4,Financial Services,517
WU,Western Union Company,4.1017990805974517e-4,Financial Services,3218
QRVO,Qorvo Inc.,4.0929821012112286e-4,Technology,876
EXR,Extra Space Storage Inc.,4.089274962151113e-4,Financial Services,776
RE,Everest Re Group Ltd.,4.0860687878288495e-4,Financial Services,279
TRMB,Trimble Inc.,4.084666086562859e-4,Producer Durables,1555
VAR,Varian Medical Systems Inc.,4.0810591404503137e-4,Health Care,618
UDR,UDR Inc.,4.067232513685555e-4,Financial Services,1618
FANG,Diamondback Energy Inc.,4.0613211297788835e-4,Energy,622
CDK,CDK Global Inc,4.0603192003031756e-4,Technology,968
JNPR,Juniper Networks Inc.,4.055710324714923e-4,Technology,2466
TIF,Tiffany & Co.,4.0430860133210133e-4,Consumer Discretionary,680
DOX,Amdocs Limited,4.0350705775153565e-4,Technology,952
PVH,PVH Corp.,4.01312832199737e-4,Consumer Discretionary,498
LBRDK,Liberty Broadband Corp. Class C,4.010823884203243e-4,Consumer Discretionary,658
TTWO,Take-Two Interactive Software Inc.,4.0075175169334095e-4,Technology,600
CGNX,Cognex Corporation,3.9982997657569036e-4,Technology,521
GWW,W.W. Grainger Inc.,3.978261176242761e-4,Producer Durables,347
NVR,NVR Inc.,3.970546319279816e-4,Consumer Discretionary,21
TFX,Teleflex Incorporated,3.952311202821947e-4,Health Care,255
ADS,Alliance Data Systems Corporation,3.951710045136522e-4,Financial Services,278
RGA,Reinsurance Group of America Incorporated,3.9499065720802494e-4,Financial Services,429
SIVB,SVB Financial Group,3.9212513890750253e-4,Financial Services,324
IEX,IDEX Corporation,3.90792572704812e-4,Producer Durables,486
BR,Broadridge Financial Solutions Inc.,3.896403538077488e-4,Financial Services,734
LNT,Alliant Energy Corp,3.874260896664361e-4,Utilities,1395
DRI,Darden Restaurants Inc.,3.866746425596557e-4,Consumer Discretionary,756
BG,Bunge Limited,3.851016132827955e-4,Consumer Staples,879
JBHT,J.B. Hunt Transport Services Inc.,3.8409968380708837e-4,Producer Durables,549
MTN,Vail Resorts Inc.,3.838792593224328e-4,Consumer Discretionary,274
REG,Regency Centers Corporation,3.808434130110402e-4,Financial Services,921
TRGP,Targa Resources Corp.,3.757135340954196e-4,Energy,1226
DVA,DaVita Inc.,3.7515245358902356e-4,Health Care,1068
OC,Owens Corning,3.742707556504013e-4,Materials & Processing,729
UHS,Universal Health Services Inc. Class B,3.7342913489080734e-4,Health Care,546
AA,Alcoa Corp.,3.7289811226868256e-4,Materials & Processing,1215
PNW,Pinnacle West Capital Corporation,3.726576491945128e-4,Utilities,661
VMW,VMware Inc. Class A,3.7192624067724665e-4,Technology,509
CMG,Chipotle Mexican Grill Inc.,3.712449286337658e-4,Consumer Discretionary,183
FNF,Fidelity National Financial Inc. - FNF Group,3.6870002776546963e-4,Financial Services,1672
HOG,Harley-Davidson Inc.,3.674977123946211e-4,Consumer Discretionary,1225
MAN,ManpowerGroup Inc.,3.6626533913950126e-4,Producer Durables,467
HBI,Hanesbrands Inc.,3.6498286941059617e-4,Consumer Discretionary,2387
AOS,A. O. Smith Corporation,3.642514608933299e-4,Producer Durables,918
INGR,Ingredion Incorporated,3.632294928281087e-4,Consumer Staples,456
IAC,IAC/InterActiveCorp.,3.6105530586582414e-4,Technology,448
AVY,Avery Dennison Corporation,3.599331448530322e-4,Producer Durables,553
CSGP,CoStar Group Inc.,3.598229326107044e-4,Producer Durables,194
Y,Alleghany Corporation,3.596125274208059e-4,Financial Services,102
SEE,Sealed Air Corporation,3.594121415256645e-4,Materials & Processing,1261
ZION,Zions Bancorporation,3.5808959461773105e-4,Financial Services,1187
LNG,Cheniere Energy Inc.,3.5787918942783254e-4,Energy,1184
CPB,Campbell Soup Company,3.5339054537666454e-4,Consumer Staples,1190
FRT,Federal Realty Investment Trust,3.510059532244816e-4,Financial Services,423
SNA,Snap-on Incorporated,3.5047493060235676e-4,Producer Durables,358
JKHY,Jack Henry & Associates Inc.,3.4977357996936176e-4,Financial Services,515
ALNY,Alnylam Pharmaceuticals Inc,3.49663367727034e-4,Health Care,436
AKAM,Akamai Technologies Inc.,3.4676779154224044e-4,Technology,1063
MAC,Macerich Company,3.4633696186768634e-4,Financial Services,932
ST,Sensata Technologies Holding NV,3.462668268043868e-4,Producer Durables,1100
VOYA,Voya Financial Inc.,3.4618667244633024e-4,Financial Services,1343
LUK,Leucadia National Corporation,3.456055533504201e-4,Financial Services,2113
NDAQ,Nasdaq Inc.,3.4391229253647506e-4,Financial Services,711
LDOS,Leidos Holdings Inc.,3.4325101908250834e-4,Technology,853
SEIC,SEI Investments Company,3.4221903172253e-4,Financial Services,829
IPG,Interpublic Group of Companies Inc.,3.4138743025769304e-4,Consumer Discretionary,2598
ALLE,Allegion PLC,3.400448447602455e-4,Producer Durables,588
FFIV,F5 Networks Inc.,3.3989455533888944e-4,Technology,455
VIAB,Viacom Inc. Class B,3.357064901304336e-4,Consumer Discretionary,2116
HRL,Hormel Foods Corporation,3.3511535173976636e-4,Consumer Staples,1632
CCK,Crown Holdings Inc.,3.348949272551108e-4,Materials & Processing,854
LSXMK,Liberty Media Corp. Series C Liberty SiriusXM,3.3463442559142695e-4,Consumer Discretionary,1184
NI,NiSource Inc,3.3404328720075977e-4,Utilities,1947
ATO,Atmos Energy Corporation,3.328910683036965e-4,Utilities,594
CF,CF Industries Holdings Inc.,3.318590809437182e-4,Materials & Processing,1434
GT,Goodyear Tire & Rubber Company,3.316085985747914e-4,Consumer Discretionary,1570
STLD,Steel Dynamics Inc.,3.2784134374613257e-4,Materials & Processing,1401
EWBC,East West Bancorp Inc.,3.278313244513755e-4,Financial Services,853
WBC,WABCO Holdings Inc.,3.2720010888167997e-4,Consumer Discretionary,341
NRG,NRG Energy Inc.,3.253365200568647e-4,Utilities,1962
COTY,Coty Inc. Class A,3.247754395504687e-4,Consumer Discretionary,3001
MKTX,MarketAxess Holdings Inc.,3.229519279046817e-4,Financial Services,263
ARW,Arrow Electronics Inc.,3.218498054814039e-4,Technology,598
HDS,HD Supply Holdings Inc.,3.210482619008382e-4,Producer Durables,1397
SPLK,Splunk Inc.,3.197758114666901e-4,Technology,780
XRX,Xerox Corporation,3.195654062767916e-4,Producer Durables,1513
UGI,UGI Corporation,3.1912455730748044e-4,Utilities,1042
SNI,Scripps Networks Interactive Inc. Class A,3.188640556437966e-4,Consumer Discretionary,589
ADNT,Adient plc,3.1825287866361527e-4,Consumer Discretionary,585
ON,ON Semiconductor Corporation,3.179222419366319e-4,Technology,2559
SIRI,Sirius XM Holdings Inc.,3.1523707094173676e-4,Consumer Discretionary,8550
AES,AES Corporation,3.1493649209902465e-4,Utilities,4347
PKI,PerkinElmer Inc.,3.14846318446211e-4,Health Care,679
KSS,Kohl's Corporation,3.137141381386619e-4,Consumer Discretionary,1148
CPT,Camden Property Trust,3.1309294186372346e-4,Financial Services,515
TSCO,Tractor Supply Company,3.1304284538993815e-4,Consumer Discretionary,833
CPRT,Copart Inc.,3.110490057332809e-4,Producer Durables,1334
OA,Orbital ATK Inc.,3.101472692051445e-4,Producer Durables,360
AFG,American Financial Group Inc.,3.0904514678186664e-4,Financial Services,458
KIM,Kimco Realty Corporation,3.081233716642161e-4,Financial Services,2475
XPO,XPO Logistics Inc.,3.079029471795605e-4,Producer Durables,700
BERY,Berry Global Group Inc,3.0739196314694985e-4,Materials & Processing,807
VER,VEREIT Inc. Class A,3.048570815734108e-4,Financial Services,5634
NDSN,Nordson Corporation,3.0390524857148906e-4,Producer Durables,386
TER,Teradyne Inc.,3.0372490126586175e-4,Technology,1217
ABMD,ABIOMED Inc.,3.016108300721197e-4,Health Care,270
WCG,WellCare Health Plans Inc.,3.010397302709666e-4,Health Care,277
SSNC,SS&C Technologies Holdings Inc.,3.009996530919383e-4,Technology,1135
FDS,FactSet Research Systems Inc.,3.003083217537004e-4,Financial Services,261
KRC,Kilroy Realty Corporation,2.9970716406827613e-4,Financial Services,634
KORS,Michael Kors Holdings Ltd,2.987653503611114e-4,Consumer Discretionary,971
QGEN,QIAGEN NV,2.985248872869417e-4,Health Care,1353
SQ,Square Inc. Class A,2.9745282274793507e-4,Financial Services,1404
MOS,Mosaic Company,2.9651100904077036e-4,Materials & Processing,2163
WR,Westar Energy Inc.,2.947075359844975e-4,Utilities,873
MRVL,Marvell Technology Group Ltd.,2.928940436334676e-4,Technology,2480
STE,STERIS Plc,2.9251331043269886e-4,Health Care,500
CLNS,Colony NorthStar Inc. Class A,2.920824807581448e-4,Financial Services,3642
ODFL,Old Dominion Freight Line Inc.,2.910705319876806e-4,Producer Durables,412
KEYS,Keysight Technologies Inc,2.9054952866031287e-4,Producer Durables,1058
ALKS,Alkermes Plc,2.902188919333295e-4,Health Care,893
GXP,Great Plains Energy Incorporated,2.901788147543013e-4,Utilities,1407
JEC,Jacobs Engineering Group Inc.,2.8982813943780376e-4,Producer Durables,767
GGG,Graco Inc.,2.8911676951005167e-4,Producer Durables,358
LW,Lamb Weston Holdings Inc.,2.8818497509764405e-4,Consumer Staples,898
AIV,Apartment Investment and Management Company Class A,2.8744354728562076e-4,Financial Services,984
OGE,OGE Energy Corp.,2.8744354728562076e-4,Utilities,1208
EXEL,Exelixis Inc.,2.8743352799086373e-4,Health Care,1800
ELS,Equity LifeStyle Properties Inc.,2.8697264043203843e-4,Financial Services,506
PHM,PulteGroup Inc.,2.858304408297323e-4,Consumer Discretionary,1634
PTC,PTC Inc.,2.843075080266574e-4,Technology,739
AYI,Acuity Brands Inc.,2.8415721860530134e-4,Materials & Processing,266
TOL,Toll Brothers Inc.,2.8125162312575065e-4,Consumer Discretionary,1021
AGNC,AGNC Investment Corp.,2.806604847350834e-4,Financial Services,2016
WPC,W. P. Carey Inc.,2.758612425464462e-4,Financial Services,617
ZAYO,Zayo Group Holdings Inc.,2.753502585138356e-4,Utilities,1207
IONS,Ionis Pharmaceuticals Inc.,2.747290622388972e-4,Health Care,737
KAR,KAR Auction Services Inc.,2.746789657651118e-4,Consumer Discretionary,895
MIDD,Middleby Corporation,2.7428821326958605e-4,Producer Durables,346
OSK,Oshkosh Corp,2.7396759583735977e-4,Producer Durables,486
TTC,Toro Company,2.733864767414496e-4,Producer Durables,676
WAB,Westinghouse Air Brake Technologies Corporation,2.7329630308863597e-4,Producer Durables,560
SCI,Service Corporation International,2.724446630342849e-4,Consumer Discretionary,1233
VEEV,Veeva Systems Inc Class A,2.709517881154813e-4,Health Care,705
SERV,ServiceMaster Global Holdings Inc.,2.703907076090853e-4,Consumer Discretionary,887
RPM,RPM International Inc.,2.6951902896522005e-4,Materials & Processing,805
RHI,Robert Half International Inc.,2.693386816595928e-4,Producer Durables,853
GPS,Gap Inc.,2.691683536487226e-4,Consumer Discretionary,1532
LII,Lennox International Inc.,2.689278905745529e-4,Materials & Processing,230
WRB,W. R. Berkley Corporation,2.6875756256368265e-4,Financial Services,619
PII,Polaris Industries Inc.,2.6822653994155787e-4,Consumer Discretionary,398
SCG,SCANA Corporation,2.6774561379321846e-4,Utilities,836
HFC,HollyFrontier Corporation,2.6571169695753294e-4,Energy,1133
GLPI,Gaming and Leisure Properties Inc.,2.6321689256302217e-4,Financial Services,1108
BIVV,Bioverativ Inc.,2.6286621724652464e-4,Health Care,688
FDC,First Data Corporation Class A,2.6253558051954134e-4,Financial Services,2318
PF,Pinnacle Foods Inc.,2.6155368963334835e-4,Consumer Staples,710
TYL,Tyler Technologies Inc.,2.6113287925355133e-4,Technology,226
TRU,TransUnion,2.609725705374382e-4,Financial Services,815
HUBB,Hubbell Incorporated Class B,2.609324933584099e-4,Producer Durables,346
OLED,Universal Display Corporation,2.607421267580255e-4,Technology,300
LEG,Leggett & Platt Incorporated,2.603714128520139e-4,Consumer Discretionary,842
IPGP,IPG Photonics Corporation,2.602912584939573e-4,Technology,205
SNV,Synovus Financial Corp.,2.5961996574523356e-4,Financial Services,858
NYCB,New York Community Bancorp Inc.,2.588184221646678e-4,Financial Services,3129
LULU,Lululemon Athletica Inc,2.586180362695264e-4,Consumer Discretionary,662
WST,West Pharmaceutical Services Inc.,2.58417650374385e-4,Health Care,421
GRMN,Garmin Ltd.,2.5607313540123027e-4,Consumer Discretionary,725
ACC,American Campus Communities Inc.,2.5605309681171615e-4,Financial Services,882
JBLU,JetBlue Airways Corporation,2.5387890984943166e-4,Producer Durables,1933
CSL,Carlisle Companies Incorporated,2.5352823453293413e-4,Producer Durables,396
DCI,Donaldson Company Inc.,2.528469224894533e-4,Producer Durables,843
FLR,Fluor Corporation,2.5230588057257143e-4,Producer Durables,917
AAP,Advance Auto Parts Inc.,2.492800535559359e-4,Consumer Discretionary,446
OHI,Omega Healthcare Investors Inc.,2.492600149664218e-4,Financial Services,1229
HRB,H&R Block Inc.,2.4907966766079447e-4,Consumer Discretionary,1498
SBNY,Signature Bank,2.485286064491555e-4,Financial Services,309
BWXT,BWX Technologies Inc.,2.4670509480336856e-4,Producer Durables,648
COMM,CommScope Holding Co. Inc.,2.465147282029842e-4,Technology,1186
AGCO,AGCO Corporation,2.4583341615950333e-4,Producer Durables,510
M,Macy's Inc,2.4453090784108406e-4,Consumer Discretionary,1871
BURL,Burlington Stores Inc.,2.4439063771448504e-4,Consumer Discretionary,419
NFX,Newfield Exploration Company,2.4267733831102585e-4,Energy,1262
AXTA,Axalta Coating Systems Ltd.,2.4240681735258492e-4,Materials & Processing,1327
NNN,National Retail Properties Inc.,2.4208619992035864e-4,Financial Services,888
RNR,RenaissanceRe Holdings Ltd.,2.4205614203608741e-4,Financial Services,270
WTR,Aqua America Inc.,2.41575215887748e-4,Utilities,1072
LPT,Liberty Property Trust,2.403027654535999e-4,Financial Services,885
HLF,Herbalife Ltd.,2.3990199366331707e-4,Consumer Staples,481
SGEN,Seattle Genetics Inc.,2.397116270629327e-4,Health Care,601
RGLD,Royal Gold Inc.,2.3913050796702258e-4,Materials & Processing,417
FLS,Flowserve Corporation,2.3904033431420895e-4,Producer Durables,840
CIT,CIT Group Inc.,2.3700641747852343e-4,Financial Services,740
FLIR,FLIR Systems Inc.,2.3700641747852343e-4,Producer Durables,860
EGN,Energen Corporation,2.3616479671892946e-4,Energy,688
HTA,Healthcare Trust of America Inc. Class A,2.3520294442225058e-4,Financial Services,1215
SRCL,Stericycle Inc.,2.351628672432223e-4,Producer Durables,511
EV,Eaton Vance Corp.,2.3445149731547024e-4,Financial Services,718
THO,Thor Industries Inc.,2.3432124648362833e-4,Consumer Discretionary,283
SUI,Sun Communities Inc.,0.00023431122718887124,Financial Services,409
MSCC,Microsemi Corporation,2.3396055187237374e-4,Technology,700
STWD,Starwood Property Trust Inc.,2.3344956783976313e-4,Financial Services,1663
POST,Post Holdings Inc.,2.312052458141791e-4,Consumer Staples,411
AXS,Axis Capital Holdings Limited,2.3016323915944369e-4,Financial Services,638
HXL,Hexcel Corporation,2.3016323915944369e-4,Materials & Processing,593
BRX,Brixmor Property Group Inc.,2.2992277608527398e-4,Financial Services,1886
OLN,Olin Corporation,2.292915605155785e-4,Materials & Processing,1e3
BRO,Brown & Brown Inc.,2.2864030635636885e-4,Financial Services,720
PBCT,People's United Financial Inc.,2.2852007481928397e-4,Financial Services,1936
RS,Reliance Steel & Aluminum Co.,2.280291293761875e-4,Materials & Processing,467
JWN,Nordstrom Inc.,2.2797903290240214e-4,Consumer Discretionary,829
PACW,PacWest Bancorp,2.272977208589213e-4,Financial Services,724
DEI,Douglas Emmett Inc,2.2723760509037885e-4,Financial Services,870
ZBRA,Zebra Technologies Corporation Class A,2.267666982367965e-4,Producer Durables,319
JLL,Jones Lang LaSalle Incorporated,2.25714672287304e-4,Financial Services,267
LYV,Live Nation Entertainment Inc.,2.25293861907507e-4,Consumer Discretionary,827
GNTX,Gentex Corporation,2.248429936434388e-4,Consumer Discretionary,1756
LOGM,LogMeIn Inc.,2.2364067827259024e-4,Technology,300
ULTI,Ultimate Software Group Inc.,2.230194819976518e-4,Technology,177
FCE.A,Forest City Realty Trust Inc Class A,2.229192890500811e-4,Financial Services,1348
ATR,Aptargroup Inc.,2.2283913469202453e-4,Materials & Processing,390
PE,Parsley Energy Inc. Class A,2.2278903821823916e-4,Energy,1301
LAZ,Lazard Ltd Class A,2.226688066811543e-4,Financial Services,767
UTHR,United Therapeutics Corporation,2.221077261747583e-4,Health Care,286
ACM,AECOM,2.2208768758524418e-4,Producer Durables,957
LECO,Lincoln Electric Holdings Inc.,2.219674560481593e-4,Producer Durables,365
PWR,Quanta Services Inc.,2.2131620188894967e-4,Producer Durables,914
AGO,Assured Guaranty Ltd.,2.2128614400467847e-4,Financial Services,932
FAF,First American Financial Corporation,2.2058479337168347e-4,Financial Services,682
ARRS,ARRIS International Plc,2.203242917079996e-4,Technology,1216
NBIX,Neurocrine Biosciences Inc.,2.2015396369712937e-4,Health Care,547
ATH,Athene Holding Ltd. Class A,2.1945261306413437e-4,Financial Services,622
NCR,NCR Corporation,2.1896166762103787e-4,Technology,916
GWRE,Guidewire Software Inc.,2.1855087653599797e-4,Technology,425
VVC,Vectren Corporation,2.1815010474571513e-4,Utilities,502
CPN,Calpine Corporation,2.178395066082459e-4,Utilities,2281
JBL,Jabil Inc,2.176691785973757e-4,Technology,1192
HPP,Hudson Pacific Properties Inc.,2.1637668957371348e-4,Financial Services,1e3
AVT,Avnet Inc.,2.1413236754812948e-4,Technology,817
DCT,DCT Industrial Trust Inc.,2.1403217460055877e-4,Financial Services,554
PNFP,Pinnacle Financial Partners Inc.,2.1389190447395977e-4,Financial Services,500
TDY,Teledyne Technologies Incorporated,2.1307032230387992e-4,Producer Durables,200
BHF,Brighthouse Financial Inc.,2.130502837143658e-4,Financial Services,546
HUN,Huntsman Corporation,2.1246916461845563e-4,Materials & Processing,1166
CONE,CyrusOne Inc.,2.1204835423865864e-4,Financial Services,523
S,Sprint Corp.,2.10836019573053e-4,Utilities,4573
NRZ,New Residential Investment Corp.,2.1052542143558379e-4,Financial Services,1900
MAT,Mattel Inc.,2.098942058658883e-4,Consumer Discretionary,2081
FTNT,Fortinet Inc.,2.0987416727637415e-4,Technology,844
BC,Brunswick Corporation,2.0942329901230594e-4,Consumer Discretionary,562
LAMR,Lamar Advertising Company Class A,2.0900248863250896e-4,Financial Services,467
GRA,W. R. Grace & Co.,2.0889227639018116e-4,Materials & Processing,444
CRL,Charles River Laboratories International Inc.,2.0792040479874523e-4,Health Care,286
EXP,Eagle Materials Inc.,2.0788032761971694e-4,Materials & Processing,295
TRN,Trinity Industries Inc.,2.0729920852380682e-4,Producer Durables,939
CFR,Cullen/Frost Bankers Inc.,2.0716895769196488e-4,Financial Services,334
OZRK,Bank of the Ozarks,2.065678000065406e-4,Financial Services,700
BRCD,Brocade Communications Systems Inc.,2.0609689315295826e-4,Technology,2614
DNKN,Dunkin' Brands Group Inc.,2.0557588982559054e-4,Consumer Discretionary,563
WBS,Webster Financial Corporation,2.0549573546753397e-4,Financial Services,600
NWSA,News Corporation Class A,2.041531499700864e-4,Consumer Discretionary,2335
SON,Sonoco Products Company,2.0413311138057225e-4,Materials & Processing,611
CBSH,Commerce Bancshares Inc.,2.0312116261010803e-4,Financial Services,555
CY,Cypress Semiconductor Corporation,2.023095997347853e-4,Technology,1988
AIZ,Assurant Inc.,2.019789630078019e-4,Financial Services,326
VC,Visteon Corporation,2.0121749660626447e-4,Consumer Discretionary,252
MIC,Macquarie Infrastructure Corporation,2.0096701423733768e-4,Producer Durables,430
AMH,American Homes 4 Rent Class A,1.9989494969833107e-4,Financial Services,1424
ALSN,Allison Transmission Holdings Inc.,1.984521712533128e-4,Producer Durables,832
RL,Ralph Lauren Corporation Class A,1.9819166958962893e-4,Consumer Discretionary,360
MDU,MDU Resources Group Inc.,1.976506276727471e-4,Utilities,1127
RLGY,Realogy Holdings Corp.,1.9639821582811317e-4,Financial Services,933
ORI,Old Republic International Corporation,1.9638819653335608e-4,Financial Services,1547
POOL,Pool Corporation,1.9587721250074544e-4,Consumer Discretionary,270
CRI,Carter's Inc.,1.958571739112313e-4,Consumer Discretionary,327
MPW,Medical Properties Trust Inc.,1.9485524443552417e-4,Financial Services,2300
BKI,Black Knight Inc.,1.945947427718403e-4,Technology,646
HP,Helmerich & Payne Inc.,1.9375312201224632e-4,Energy,588
CASY,Casey's General Stores Inc.,1.928814433683811e-4,Consumer Staples,265
WAL,Western Alliance Bancorporation,1.9209993837732953e-4,Financial Services,561
HIW,Highwoods Properties Inc.,1.9124829832297847e-4,Financial Services,562
LVNTA,Liberty Interactive Corporation Ventures Series A,1.9055696698474055e-4,Consumer Discretionary,512
SIG,Signet Jewelers Limited,1.8970532693038947e-4,Consumer Discretionary,477
TDC,Teradata Corporation,1.8962517257233288e-4,Technology,900
AR,Antero Resources Corporation,1.8887372546555253e-4,Energy,1431
LPLA,LPL Financial Holdings Inc.,1.8837276072769895e-4,Financial Services,550
BIO,Bio-Rad Laboratories Inc. Class A,1.879419310531449e-4,Health Care,130
HRC,Hill-Rom Holdings Inc.,1.872105225358787e-4,Health Care,370
HHC,Howard Hughes Corporation,1.8698007875646606e-4,Financial Services,234
CUBE,CubeSmart,1.8635888248152763e-4,Financial Services,1102
TEX,Terex Corporation,1.8588797562794527e-4,Producer Durables,628
CSRA,CSRA Inc.,1.8560743537474728e-4,Technology,916
DNB,Dun & Bradstreet Corporation,1.8508643204737956e-4,Financial Services,241
VST,Vistra Energy Corp.,1.8480589179418157e-4,Utilities,1500
EPR,EPR Properties,1.8444519718292698e-4,Financial Services,405
G,Genpact Limited,1.8439510070914164e-4,Producer Durables,971
BAH,Booz Allen Hamilton Holding Corporation Class A,1.8438508141438456e-4,Producer Durables,745
ATHN,athenahealth Inc.,1.8435502353011336e-4,Health Care,236
NFG,National Fuel Gas Company,1.8396427103458757e-4,Utilities,496
SLM,SLM Corp,1.836436536023613e-4,Financial Services,2626
BMS,Bemis Company Inc.,1.835735185390618e-4,Materials & Processing,611
WSM,Williams-Sonoma Inc.,1.8310261168547943e-4,Consumer Discretionary,580
GPK,Graphic Packaging Holding Company,1.822108944521001e-4,Materials & Processing,1990
MUR,Murphy Oil Corporation,1.8219085586258592e-4,Energy,1097
AL,Air Lease Corporation Class A,1.8180010336706017e-4,Producer Durables,637
NATI,National Instruments Corporation,1.813692736925061e-4,Producer Durables,626
ROL,Rollins Inc.,1.8130915792396367e-4,Producer Durables,590
FNB,F.N.B. Corporation,1.806679230595111e-4,Financial Services,2e3
EEFT,Euronet Worldwide Inc.,1.8035732492204188e-4,Financial Services,284
EVHC,Envision Healthcare Corp.,1.7991647595273075e-4,Health Care,669
FWONK,Liberty Media Corporation Series C Liberty Formula One,1.7917504814070746e-4,Consumer Discretionary,700
MSG,Madison Square Garden Co. Class A,1.7915500955119332e-4,Consumer Discretionary,129
TECH,Bio-Techne Corporation,1.776521153376326e-4,Health Care,222
WEX,WEX Inc.,1.7722128566307854e-4,Financial Services,229
FL,Foot Locker Inc.,1.771711891892932e-4,Consumer Discretionary,873
VR,Validus Holdings Ltd.,1.7697080329415177e-4,Financial Services,551
RSPP,RSP Permian Inc.,1.7687061034658103e-4,Energy,800
CLGX,CoreLogic Inc.,1.7626945266115677e-4,Financial Services,557
LSTR,Landstar System Inc.,1.7524748459593547e-4,Producer Durables,271
CAVM,Cavium Inc.,1.7488678998468088e-4,Technology,400
FHN,First Horizon National Corporation,1.7417542005692885e-4,Financial Services,1434
R,Ryder System Inc.,1.7382474474043135e-4,Producer Durables,321
TRIP,TripAdvisor Inc.,1.7382474474043135e-4,Consumer Discretionary,681
CPA,Copa Holdings S.A. Class A,1.7301318186510855e-4,Producer Durables,208
SMG,Scotts Miracle-Gro Company Class A,1.72512217127255e-4,Materials & Processing,270
VVV,Valvoline Inc.,1.722917926425994e-4,Energy,1115
PTEN,Patterson-UTI Energy Inc.,1.7220161898978578e-4,Energy,1299
HPT,Hospitality Properties Trust,1.709993036189372e-4,Financial Services,902
RICE,Rice Energy Inc.,1.7045826170205536e-4,Energy,952
EPC,Edgewell Personal Care Co.,1.7015768285934323e-4,Consumer Staples,366
WPX,WPX Energy Inc. Class A,1.6839428698209864e-4,Energy,2386
WTM,White Mountains Insurance Group Ltd,1.6811374672890065e-4,Financial Services,30
LSXMA,Liberty Media Corp. Series A Liberty SiriusXM,1.6790334153900214e-4,Consumer Discretionary,593
ASH,Ashland Global Holdings Inc.,1.677129749386178e-4,Materials & Processing,394
SIX,Six Flags Entertainment Corporation,1.6762280128580415e-4,Consumer Discretionary,423
SNH,Senior Housing Properties Trust,1.6727212596930668e-4,Financial Services,1336
GWR,Genesee & Wyoming Inc. Class A,1.6649062097825508e-4,Producer Durables,355
