symbol,company,weight,sector,shares_held
QVCA,Liberty Interactive Corporation QVC Group Class A,4.323491662458675e-4,Consumer Discretionary,10125
CINF,Cincinnati Financial Corporation,4.3196801209967816e-4,Financial Services,2963
XEC,Cimarex Energy Co.,4.304534258871892e-4,Energy,1957
CHRW,C.H. Robinson Worldwide Inc.,4.3003215025192733e-4,Producer Durables,2902
ARE,Alexandria Real Estate Equities Inc.,4.298415731788327e-4,Financial Services,1811
MRO,Marathon Oil Corporation,4.296309353612018e-4,Energy,16429
LKQ,LKQ Corporation,4.286981107402648e-4,Consumer Discretionary,6007
ULTA,Ulta Beauty Inc,4.2534796640270636e-4,Consumer Discretionary,1165
RJF,Raymond James Financial Inc.,4.244953847599145e-4,Financial Services,2561
ARNC,Arconic Inc.,4.2448535438764645e-4,Producer Durables,8022
XYL,Xylem Inc.,4.239136231683625e-4,Producer Durables,3403
IFF,International Flavors & Fragrances Inc.,0.00042336195269361483,Materials & Processing,1494
QRVO,Qorvo Inc.,4.2291058594154856e-4,Technology,3044
HII,Huntington Ingalls Industries Inc.,4.217570931307126e-4,Producer Durables,933
DPZ,Domino's Pizza Inc.,4.214862730794729e-4,Consumer Discretionary,1092
RE,Everest Re Group Ltd.,4.163206313613812e-4,Financial Services,956
CDNS,Cadence Design Systems Inc.,4.1568871790848846e-4,Technology,5177
BWA,BorgWarner Inc.,4.1501668296652316e-4,Consumer Discretionary,4245
ALK,Alaska Air Group Inc.,4.1448507323631174e-4,Producer Durables,2685
EQT,EQT Corporation,4.127598492061918e-4,Energy,3386
KSU,Kansas City Southern,4.1245893803814763e-4,Producer Durables,2037
CDW,CDW Corp.,4.123786950600025e-4,Technology,3115
AJG,Arthur J. Gallagher & Co.,4.1166653862896466e-4,Financial Services,3456
ALLY,Ally Financial Inc,4.0947991747451035e-4,Financial Services,8901
SPR,Spirit AeroSystems Holdings Inc. Class A,4.091589455619299e-4,Producer Durables,2691
FANG,Diamondback Energy Inc.,4.0616989462602447e-4,Energy,2092
BF.B,Brown-Forman Corporation Class B,4.0545773819498655e-4,Consumer Staples,3827
WYNN,Wynn Resorts Limited,4.0241853539774045e-4,Consumer Discretionary,1489
LNG,Cheniere Energy Inc.,3.983261435123396e-4,Energy,4432
VER,VEREIT Inc. Class A,3.9572827709489166e-4,Financial Services,24595
TMK,Torchmark Corporation,3.9478542210168654e-4,Financial Services,2522
CA,CA Inc.,3.940130834370398e-4,Technology,6050
TTWO,Take-Two Interactive Software Inc.,3.922477379178474e-4,Technology,1975
COH,Coach Inc.,3.9220761642877477e-4,Consumer Discretionary,5182
DISH,DISH Network Corporation Class A,3.9208725196155714e-4,Consumer Discretionary,4165
PKG,Packaging Corporation of America,3.909638502675255e-4,Materials & Processing,1763
VRSN,VeriSign Inc.,3.906729694717495e-4,Technology,1884
FBHS,Fortune Brands Home & Security Inc.,3.905024531431912e-4,Consumer Discretionary,3070
HAS,Hasbro Inc.,3.9042221016504603e-4,Consumer Discretionary,2105
WU,Western Union Company,3.9042221016504603e-4,Financial Services,10301
ADS,Alliance Data Systems Corporation,3.8970002336174e-4,Financial Services,922
LNT,Alliant Energy Corp,3.881252549156422e-4,Utilities,4700
NVR,NVR Inc.,3.879146170980113e-4,Consumer Discretionary,69
SLG,SL Green Realty Corp.,3.874532199736769e-4,Financial Services,1925
RMD,ResMed Inc.,3.865906079586169e-4,Health Care,2595
ANET,Arista Networks Inc.,3.865805775863488e-4,Technology,1053
NCLH,Norwegian Cruise Line Holdings Ltd.,3.862696360460365e-4,Consumer Discretionary,3418
HOLX,Hologic Inc.,3.852365077024181e-4,Health Care,5488
ARMK,Aramark,3.847550498335474e-4,Consumer Discretionary,4752
AMG,Affiliated Managers Group Inc.,3.8467480685540237e-4,Financial Services,1034
LEN,Lennar Corporation Class A,3.8300976505889126e-4,Consumer Discretionary,3559
IRM,Iron Mountain Inc.,3.823276997446578e-4,Financial Services,5002
LB,L Brands Inc.,3.812644802842351e-4,Consumer Discretionary,4793
VAR,Varian Medical Systems Inc.,3.8054229348092906e-4,Health Care,1938
DOX,Amdocs Limited,3.801009571011309e-4,Technology,3016
UDR,UDR Inc.,3.7925840583060723e-4,Financial Services,5074
ZION,Zions Bancorporation,3.761289296829478e-4,Financial Services,4193
EXR,Extra Space Storage Inc.,3.7292924092941144e-4,Financial Services,2380
IEX,IDEX Corporation,3.7203653779754707e-4,Producer Durables,1556
CDK,CDK Global Inc,3.716754443958941e-4,Technology,2980
TRMB,Trimble Inc.,3.7030128339515903e-4,Producer Durables,4741
PHM,PulteGroup Inc.,3.6934839802968585e-4,Consumer Discretionary,7101
LBRDK,Liberty Broadband Corp. Class C,3.692079728179319e-4,Consumer Discretionary,2037
CPRT,Copart Inc.,3.6766329548863845e-4,Producer Durables,5303
DRI,Darden Restaurants Inc.,3.66981230174405e-4,Consumer Discretionary,2413
CSGP,CoStar Group Inc.,3.667505316122378e-4,Producer Durables,665
JBHT,J.B. Hunt Transport Services Inc.,3.66549924166875e-4,Producer Durables,1762
REG,Regency Centers Corporation,3.664094989551211e-4,Financial Services,2980
HOG,Harley-Davidson Inc.,3.663593470937804e-4,Consumer Discretionary,4107
PNW,Pinnacle West Capital Corporation,3.6561709954593805e-4,Utilities,2181
CC,Chemours Co.,3.6312956722343956e-4,Materials & Processing,3417
CGNX,Cognex Corporation,3.621465907411619e-4,Technology,1587
SIVB,SVB Financial Group,3.6059188303960043e-4,Financial Services,1002
RGA,Reinsurance Group of America Incorporated,3.591876309220609e-4,Financial Services,1312
DRE,Duke Realty Corporation,3.589168108708212e-4,Financial Services,6435
ALKS,Alkermes Plc,3.5822471518431957e-4,Health Care,3707
PVH,PVH Corp.,3.579839862498842e-4,Consumer Discretionary,1494
JNPR,Juniper Networks Inc.,3.57823500293594e-4,Technology,7317
CMG,Chipotle Mexican Grill Inc.,3.57101313490288e-4,Consumer Discretionary,592
BG,Bunge Limited,3.568204630667801e-4,Consumer Staples,2739
XRX,Xerox Corporation,3.549046619635655e-4,Producer Durables,5651
TRGP,Targa Resources Corp.,3.543830826056223e-4,Energy,3889
LDOS,Leidos Holdings Inc.,3.540621106930418e-4,Technology,2959
CIT,CIT Group Inc.,3.53500409846026e-4,Financial Services,3712
AES,AES Corporation,3.5254752448055283e-4,Utilities,16365
AVY,Avery Dennison Corporation,3.5204600586714586e-4,Producer Durables,1819
TIF,Tiffany & Co.,3.509326345453824e-4,Consumer Discretionary,1985
GWW,W.W. Grainger Inc.,3.5010011364712686e-4,Producer Durables,1027
DVA,DaVita Inc.,3.487560437631963e-4,Health Care,3339
Y,Alleghany Corporation,3.480438873321584e-4,Financial Services,332
BR,Broadridge Financial Solutions Inc.,3.463086329297703e-4,Financial Services,2194
GT,Goodyear Tire & Rubber Company,3.4246700035107307e-4,Consumer Discretionary,5453
IAC,IAC/InterActiveCorp.,3.417247528032308e-4,Technology,1426
UGI,UGI Corporation,3.396785568605304e-4,Utilities,3730
KSS,Kohl's Corporation,3.3818403139257766e-4,Consumer Discretionary,4162
ALNY,Alnylam Pharmaceuticals Inc,3.379031809690698e-4,Health Care,1417
UHS,Universal Health Services Inc. Class B,3.373916319833947e-4,Health Care,1659
AOS,A. O. Smith Corporation,3.3648889847926215e-4,Producer Durables,2852
INGR,Ingredion Incorporated,3.363284125229719e-4,Consumer Staples,1420
ATO,Atmos Energy Corporation,3.3627826066163124e-4,Utilities,2018
NI,NiSource Inc,3.362381391725587e-4,Utilities,6591
KORS,Michael Kors Holdings Ltd,3.360375317271959e-4,Consumer Discretionary,3673
SEE,Sealed Air Corporation,3.3433236844161225e-4,Materials & Processing,3945
HBI,Hanesbrands Inc.,3.328980252072684e-4,Consumer Discretionary,7322
FNF,Fidelity National Financial Inc. - FNF Group,3.3223602063757116e-4,Financial Services,5067
AA,Alcoa Corp.,3.314536516006563e-4,Materials & Processing,3632
OC,Owens Corning,3.298989438990948e-4,Materials & Processing,2161
LUK,Leucadia National Corporation,3.285247828983597e-4,Financial Services,6755
FRT,Federal Realty Investment Trust,3.284144488034102e-4,Financial Services,1331
SNI,Scripps Networks Interactive Inc. Class A,3.2726095599257423e-4,Consumer Discretionary,2033
SPLK,Splunk Inc.,3.264484958388549e-4,Technology,2678
HRL,Hormel Foods Corporation,3.2622782764895583e-4,Consumer Staples,5343
MTN,Vail Resorts Inc.,3.2576643052462144e-4,Consumer Discretionary,782
VOYA,Voya Financial Inc.,3.2544545861204103e-4,Financial Services,4246
MRVL,Marvell Technology Group Ltd.,3.253953067507003e-4,Technology,9266
VMW,VMware Inc. Class A,3.2460290734151736e-4,Technology,1494
SEIC,SEI Investments Company,3.235597486256309e-4,Financial Services,2636
MAN,ManpowerGroup Inc.,3.2252662028201256e-4,Producer Durables,1383
CPT,Camden Property Trust,3.224965291652081e-4,Financial Services,1784
ALLE,Allegion PLC,3.215536741720031e-4,Producer Durables,1870
LII,Lennox International Inc.,3.212527630039589e-4,Materials & Processing,924
JKHY,Jack Henry & Associates Inc.,3.188755647764099e-4,Financial Services,1579
SIRI,Sirius XM Holdings Inc.,3.1833392467393043e-4,Consumer Discretionary,29036
SNA,Snap-on Incorporated,3.17872527549596e-4,Producer Durables,1092
HDS,HD Supply Holdings Inc.,3.1624760724215746e-4,Producer Durables,4628
EWBC,East West Bancorp Inc.,3.15635754533801e-4,Financial Services,2762
CPB,Campbell Soup Company,3.149737499641038e-4,Consumer Staples,3567
CF,CF Industries Holdings Inc.,3.149536892195675e-4,Materials & Processing,4577
MAC,Macerich Company,3.148032336355455e-4,Financial Services,2849
ST,Sensata Technologies Holding NV,3.1346919412388296e-4,Producer Durables,3349
FFIV,F5 Networks Inc.,3.131983740726432e-4,Technology,1410
ARW,Arrow Electronics Inc.,3.107810543560217e-4,Technology,1942
CCK,Crown Holdings Inc.,3.092263466544601e-4,Materials & Processing,2652
ON,ON Semiconductor Corporation,3.086044635738355e-4,Technology,8354
AKAM,Akamai Technologies Inc.,3.084540079898134e-4,Technology,3180
VIAB,Viacom Inc. Class B,3.082433701721825e-4,Consumer Discretionary,6534
IPG,Interpublic Group of Companies Inc.,3.081230057049648e-4,Consumer Discretionary,7886
CLNS,Colony NorthStar Inc. Class A,3.0800264123774713e-4,Financial Services,12916
XPO,XPO Logistics Inc.,3.0383000637420124e-4,Producer Durables,2323
LSXMK,Liberty Media Corp. Series C Liberty SiriusXM,3.0362939892883845e-4,Consumer Discretionary,3613
WBC,WABCO Holdings Inc.,3.021449038331539e-4,Consumer Discretionary,1059
TSCO,Tractor Supply Company,3.0059019613159235e-4,Consumer Discretionary,2690
BERY,Berry Global Group Inc,2.979923297141443e-4,Materials & Processing,2631
SGEN,Seattle Genetics Inc.,2.9472242835473095e-4,Health Care,2485
AGNC,AGNC Investment Corp.,2.939902111791568e-4,Financial Services,7102
EXEL,Exelixis Inc.,2.9253580720027664e-4,Health Care,6161
STE,STERIS Plc,2.9206437970367413e-4,Health Care,1679
ABMD,ABIOMED Inc.,2.913020714112955e-4,Health Care,877
AYI,Acuity Brands Inc.,2.9128201066675927e-4,Materials & Processing,917
TOL,Toll Brothers Inc.,2.9019873046180023e-4,Consumer Discretionary,3543
NRG,NRG Energy Inc.,2.8986772817695165e-4,Utilities,5879
NDAQ,Nasdaq Inc.,2.8721970989816295e-4,Financial Services,1997
AFG,American Financial Group Inc.,2.8491272427649095e-4,Financial Services,1420
GXP,Great Plains Energy Incorporated,2.848525420428821e-4,Utilities,4645
STLD,Steel Dynamics Inc.,2.841704767286486e-4,Materials & Processing,4084
PKI,PerkinElmer Inc.,2.8237504009265177e-4,Health Care,2048
TRU,TransUnion,2.819236733405855e-4,Financial Services,2961
GGG,Graco Inc.,2.799978418651028e-4,Producer Durables,1166
MSCC,Microsemi Corporation,2.797571129306674e-4,Technology,2815
MOS,Mosaic Company,2.795464751130365e-4,Materials & Processing,6858
ODFL,Old Dominion Freight Line Inc.,2.793960195290144e-4,Producer Durables,1330
LECO,Lincoln Electric Holdings Inc.,2.7937595878447814e-4,Producer Durables,1545
COTY,Coty Inc. Class A,2.7934586766767373e-4,Consumer Discretionary,8681
SCG,SCANA Corporation,2.7865377198117215e-4,Utilities,2926
OSK,Oshkosh Corp,2.779115244333298e-4,Producer Durables,1658
KIM,Kimco Realty Corporation,2.7714921614095125e-4,Financial Services,7487
MIDD,Middleby Corporation,2.7532368838815e-4,Producer Durables,1168
PWR,Quanta Services Inc.,2.745413193512351e-4,Producer Durables,3813
NDSN,Nordson Corporation,2.727358523429701e-4,Producer Durables,1165
SQ,Square Inc. Class A,2.715723291598659e-4,Financial Services,4311
OA,Orbital ATK Inc.,2.712814483640899e-4,Producer Durables,1059
WCG,WellCare Health Plans Inc.,2.7081002086748733e-4,Health Care,838
ELS,Equity LifeStyle Properties Inc.,2.6964649768438325e-4,Financial Services,1599
QGEN,QIAGEN NV,2.6839270115086583e-4,Health Care,4091
GPS,Gap Inc.,2.6775075732570494e-4,Consumer Discretionary,5125
JEC,Jacobs Engineering Group Inc.,2.6707872238373965e-4,Producer Durables,2377
IONS,Ionis Pharmaceuticals Inc.,2.664668696753831e-4,Health Care,2404
ADNT,Adient plc,2.6545380207630107e-4,Consumer Discretionary,1641
TTC,Toro Company,2.639492462360802e-4,Producer Durables,2195
RNR,RenaissanceRe Holdings Ltd.,2.639091247470077e-4,Financial Services,990
KEYS,Keysight Technologies Inc,2.638389121411307e-4,Producer Durables,3231
HFC,HollyFrontier Corporation,2.6317690757143354e-4,Energy,3774
WRB,W. R. Berkley Corporation,2.6220396146142406e-4,Financial Services,2031
IPGP,IPG Photonics Corporation,2.6126110646821894e-4,Technology,692
LW,Lamb Weston Holdings Inc.,2.6060913227078994e-4,Consumer Staples,2731
WR,Westar Energy Inc.,2.604787374313041e-4,Utilities,2595
TYL,Tyler Technologies Inc.,2.6042858556996344e-4,Technology,758
AGCO,AGCO Corporation,2.6028816035820947e-4,Producer Durables,1816
WPC,W. P. Carey Inc.,2.597665810002662e-4,Financial Services,1954
SUI,Sun Communities Inc.,2.5926506238685925e-4,Financial Services,1522
FWONK,Liberty Media Corporation Series C Liberty Formula One,2.5831217702138606e-4,Consumer Discretionary,3394
PTC,PTC Inc.,2.5762008133488443e-4,Technology,2252
TER,Teradyne Inc.,2.575799598458119e-4,Technology,3471
WAB,Westinghouse Air Brake Technologies Corporation,2.558346750711557e-4,Producer Durables,1763
FDS,FactSet Research Systems Inc.,2.548817897056825e-4,Financial Services,745
OGE,OGE Energy Corp.,2.543501799754711e-4,Utilities,3595
GLPI,Gaming and Leisure Properties Inc.,2.542197851359853e-4,Financial Services,3599
SCI,Service Corporation International,2.5419972439144904e-4,Consumer Discretionary,3869
AIZ,Assurant Inc.,2.511003393605941e-4,Financial Services,1363
SSNC,SS&C Technologies Holdings Inc.,2.508395496816224e-4,Technology,3181
ZAYO,Zayo Group Holdings Inc.,2.473188890155056e-4,Utilities,3646
RHI,Robert Half International Inc.,2.472085549205561e-4,Producer Durables,2633
FCE.A,Forest City Realty Trust Inc Class A,2.4610521397106075e-4,Financial Services,5005
M,Macy's Inc,2.4591463689796613e-4,Consumer Discretionary,6328
THO,Thor Industries Inc.,2.4546327014589986e-4,Consumer Discretionary,997
HRB,H&R Block Inc.,2.4463074924764436e-4,Consumer Discretionary,4948
HUBB,Hubbell Incorporated Class B,2.444201114300134e-4,Producer Durables,1090
BAH,Booz Allen Hamilton Holding Corporation Class A,2.4396874467794716e-4,Producer Durables,3315
FLR,Fluor Corporation,2.4371798537124368e-4,Producer Durables,2979
FDC,First Data Corporation Class A,2.4344716532000393e-4,Financial Services,7229
SERV,ServiceMaster Global Holdings Inc.,2.4319640601330045e-4,Consumer Discretionary,2683
WST,West Pharmaceutical Services Inc.,2.427450392612342e-4,Health Care,1330
VEEV,Veeva Systems Inc Class A,2.427249785166979e-4,Health Care,2124
COHR,Coherent Inc.,2.4256449256040768e-4,Technology,498
MKTX,MarketAxess Holdings Inc.,2.4244412809319002e-4,Financial Services,664
LULU,Lululemon Athletica Inc,2.4219336878648654e-4,Consumer Discretionary,2085
LEG,Leggett & Platt Incorporated,2.4173197166215213e-4,Consumer Discretionary,2629
BIVV,Bioverativ Inc.,2.4153136421678937e-4,Health Care,2126
RPM,RPM International Inc.,2.406186003403887e-4,Materials & Processing,2417
AAP,Advance Auto Parts Inc.,2.404882055009029e-4,Consumer Discretionary,1447
HRC,Hill-Rom Holdings Inc.,2.4041799289502592e-4,Health Care,1598
DCI,Donaldson Company Inc.,2.4026753731100383e-4,Producer Durables,2694
SBNY,Signature Bank,2.3963562385811106e-4,Financial Services,1002
ALSN,Allison Transmission Holdings Inc.,2.3852225253634762e-4,Producer Durables,3363
GRMN,Garmin Ltd.,2.3840188806912996e-4,Consumer Discretionary,2270
SCCO,Southern Copper Corporation,2.3829155397418042e-4,Materials & Processing,2923
KRC,Kilroy Realty Corporation,2.3797058206159998e-4,Financial Services,1693
NYCB,New York Community Bancorp Inc.,2.3779003536077346e-4,Financial Services,9668
PBCT,People's United Financial Inc.,2.373286382364391e-4,Financial Services,6762
NWSA,News Corporation Class A,2.3727848637509837e-4,Consumer Discretionary,9127
BURL,Burlington Stores Inc.,2.365663299440605e-4,Consumer Discretionary,1364
MPW,Medical Properties Trust Inc.,2.3626541877601632e-4,Financial Services,9379
BWXT,BWX Technologies Inc.,2.361450543087987e-4,Producer Durables,2086
KAR,KAR Auction Services Inc.,2.3581405202395008e-4,Consumer Discretionary,2584
HLF,Herbalife Ltd.,2.3491131851981756e-4,Consumer Staples,1584
PF,Pinnacle Foods Inc.,2.345201340013601e-4,Consumer Staples,2141
WTR,Aqua America Inc.,2.3412894948290273e-4,Utilities,3494
MDU,MDU Resources Group Inc.,2.3403867613248946e-4,Utilities,4488
SUM,Summit Materials Inc. Class A,0.00023393837240980806,Materials & Processing,3840
PII,Polaris Industries Inc.,2.334569145409374e-4,Consumer Discretionary,1165
S,Sprint Corp.,2.3309582113928437e-4,Utilities,17003
AIV,Apartment Investment and Management Company Class A,2.3296542629979857e-4,Financial Services,2682
JLL,Jones Lang LaSalle Incorporated,2.3226330024102884e-4,Financial Services,924
CAVM,Cavium Inc.,2.320526624233979e-4,Technology,1785
AXS,Axis Capital Holdings Limited,2.3181193348896257e-4,Financial Services,2161
NBIX,Neurocrine Biosciences Inc.,2.3072865328400356e-4,Health Care,1928
COMM,CommScope Holding Co. Inc.,2.299161931302843e-4,Technology,3720
CMD,Cantel Medical Corp.,2.290234899984199e-4,Health Care,1256
JBLU,JetBlue Airways Corporation,2.2822106021696878e-4,Producer Durables,5844
FLS,Flowserve Corporation,2.2769948085902555e-4,Producer Durables,2691
ARRS,ARRIS International Plc,2.2595419608436933e-4,Technology,4194
BLUE,bluebird bio Inc.,2.254827685877668e-4,Health Care,902
PE,Parsley Energy Inc. Class A,2.2506149295250497e-4,Energy,4420
AXTA,Axalta Coating Systems Ltd.,2.241687898206406e-4,Materials & Processing,4127
ATH,Athene Holding Ltd. Class A,2.2397821274754593e-4,Financial Services,2135
PNFP,Pinnacle Financial Partners Inc.,2.2234326206783925e-4,Financial Services,1748
ACC,American Campus Communities Inc.,2.2228307983423044e-4,Financial Services,2575
CSL,Carlisle Companies Incorporated,2.2178156122082347e-4,Producer Durables,1165
NFX,Newfield Exploration Company,2.2139037670236607e-4,Energy,3872
ROL,Rollins Inc.,2.211195566511263e-4,Producer Durables,2420
HTA,Healthcare Trust of America Inc. Class A,2.2040740022008843e-4,Financial Services,3829
FLIR,FLIR Systems Inc.,2.1994600309575404e-4,Producer Durables,2684
AZPN,Aspen Technology Inc.,2.1981560825626824e-4,Technology,1760
VC,Visteon Corporation,2.1938430224873823e-4,Consumer Discretionary,924
BRX,Brixmor Property Group Inc.,2.1905329996388967e-4,Financial Services,6043
DNKN,Dunkin' Brands Group Inc.,2.1867214581770039e-4,Consumer Discretionary,2014
MIC,Macquarie Infrastructure Corporation,2.1804023236480762e-4,Producer Durables,1569
NCR,NCR Corporation,2.1792989826985808e-4,Technology,3066
LOGM,LogMeIn Inc.,2.1789980715305365e-4,Technology,983
JWN,Nordstrom Inc.,2.1677640545902208e-4,Consumer Discretionary,2651
EV,Eaton Vance Corp.,2.14680057654981e-4,Financial Services,2211
CTLT,Catalent Inc,2.1396790122394312e-4,Health Care,2637
ATR,Aptargroup Inc.,2.133961700046592e-4,Materials & Processing,1256
SRCL,Stericycle Inc.,2.131955625592964e-4,Producer Durables,1558
LPT,Liberty Property Trust,2.1241319352238158e-4,Financial Services,2631
SNV,Synovus Financial Corp.,2.1215240384340995e-4,Financial Services,2358
EXAS,Exact Sciences Corporation,2.1136000443422697e-4,Health Care,2290
POST,Post Holdings Inc.,2.1125970071154558e-4,Consumer Staples,1263
HXL,Hexcel Corporation,2.1108918438298723e-4,Materials & Processing,1829
STWD,Starwood Property Trust Inc.,2.1099891103257395e-4,Financial Services,5055
OLN,Olin Corporation,2.1053751390823957e-4,Materials & Processing,3088
TDY,Teledyne Technologies Incorporated,2.1034693683514492e-4,Producer Durables,664
RS,Reliance Steel & Aluminum Co.,2.0864177354956126e-4,Materials & Processing,1437
DEI,Douglas Emmett Inc,2.0845119647646662e-4,Financial Services,2684
CUBE,CubeSmart,2.06675820585006e-4,Financial Services,4110
ZBRA,Zebra Technologies Corporation Class A,2.065153346287158e-4,Producer Durables,977
CRI,Carter's Inc.,2.0588342117582303e-4,Consumer Discretionary,1156
LYV,Live Nation Entertainment Inc.,2.0575302633633722e-4,Consumer Discretionary,2540
RICE,Rice Energy Inc.,2.056727833581921e-4,Energy,3863
JBL,Jabil Inc,2.0514117362798075e-4,Technology,3778
BRCD,Brocade Communications Systems Inc.,2.0449922980281983e-4,Technology,8723
BRO,Brown & Brown Inc.,2.040578934230217e-4,Financial Services,2161
OHI,Omega Healthcare Investors Inc.,2.0275394502816362e-4,Financial Services,3362
CONE,CyrusOne Inc.,2.0265364130548223e-4,Financial Services,1681
CPN,Calpine Corporation,2.0230257827609735e-4,Utilities,7124
EGN,Energen Corporation,2.0230257827609735e-4,Energy,1982
NNN,National Retail Properties Inc.,2.0176093817361786e-4,Financial Services,2489
GNTX,Gentex Corporation,2.0132963216608788e-4,Consumer Discretionary,5288
CRL,Charles River Laboratories International Inc.,2.0103875137031182e-4,Health Care,930
NRZ,New Residential Investment Corp.,2.0064756685185441e-4,Financial Services,6090
LVNTA,Liberty Interactive Corporation Ventures Series A,2.0042689866195537e-4,Consumer Discretionary,1811
LAZ,Lazard Ltd Class A,2.0035668605607838e-4,Financial Services,2321
EXP,Eagle Materials Inc.,2.003065341947377e-4,Materials & Processing,956
NEOG,Neogen Corporation,1.9934361845699633e-4,Health Care,1328
GRA,W. R. Grace & Co.,1.989223428217345e-4,Materials & Processing,1422
RGLD,Royal Gold Inc.,1.988220390990531e-4,Materials & Processing,1166
BKI,Black Knight Inc.,1.9857127979234961e-4,Technology,2217
AVT,Avnet Inc.,1.9709681506893318e-4,Technology,2529
OLED,Universal Display Corporation,1.964047193824316e-4,Technology,760
OZRK,Bank of the Ozarks,1.9637462826562719e-4,Financial Services,2238
WAL,Western Alliance Bancorporation,1.963044156597502e-4,Financial Services,1928
HIW,Highwoods Properties Inc.,1.9619408156480066e-4,Financial Services,1939
GDDY,GoDaddy Inc. Class A,1.9589317039675648e-4,Technology,2312
HPP,Hudson Pacific Properties Inc.,1.9585304890768396e-4,Financial Services,3044
LGND,Ligand Pharmaceuticals Incorporated,1.951509228489142e-4,Health Care,709
HUN,Huntsman Corporation,1.948399813086019e-4,Materials & Processing,3596
GWRE,Guidewire Software Inc.,1.9449894865148515e-4,Technology,1272
DISCK,Discovery Communications Inc. Class C,1.9401749078261447e-4,Consumer Discretionary,5543
FAF,First American Financial Corporation,1.93696518870034e-4,Financial Services,2014
X,United States Steel Corporation,1.9311475727848195e-4,Materials & Processing,3935
VVC,Vectren Corporation,1.930545750448731e-4,Utilities,1494
WWD,Woodward Inc.,1.929241802053873e-4,Producer Durables,1256
TRN,Trinity Industries Inc.,1.9208162893486364e-4,Producer Durables,2926
MAT,Mattel Inc.,1.9151992808784783e-4,Consumer Discretionary,6386
PACW,PacWest Bancorp,1.9136947250382574e-4,Financial Services,2050
UTHR,United Therapeutics Corporation,1.911989561752674e-4,Health Care,828
LAMR,Lamar Advertising Company Class A,1.91098652452586e-4,Financial Services,1436
TDC,Teradata Corporation,1.9064728570051973e-4,Technology,3043
DCT,DCT Industrial Trust Inc.,1.9034637453247557e-4,Financial Services,1657
CNO,CNO Financial Group Inc.,1.902260100652579e-4,Financial Services,4089
ACM,AECOM,1.8942358028380677e-4,Producer Durables,2745
BC,Brunswick Corporation,1.8936339805019793e-4,Consumer Discretionary,1709
ATHN,athenahealth Inc.,1.8931324618885723e-4,Health Care,815
ASH,Ashland Global Holdings Inc.,1.8909257799895818e-4,Materials & Processing,1494
POOL,Pool Corporation,1.8896218315947238e-4,Consumer Discretionary,876
VVV,Valvoline Inc.,1.887415149695733e-4,Energy,4108
WTM,White Mountains Insurance Group Ltd,1.8829014821750706e-4,Financial Services,113
NAVI,Navient Corp,1.8679562274955433e-4,Financial Services,8245
FICO,Fair Isaac Corporation,1.8674547088821364e-4,Financial Services,664
FTNT,Fortinet Inc.,1.8610352706305275e-4,Technology,2517
ULTI,Ultimate Software Group Inc.,1.8582267663954483e-4,Technology,496
FNB,F.N.B. Corporation,1.8542146174881926e-4,Financial Services,6903
Z,Zillow Group Inc. Class C,1.8490991276314418e-4,Financial Services,2309
CFR,Cullen/Frost Bankers Inc.,1.8461903196736814e-4,Financial Services,1001
GPT,Gramercy Property Trust,1.8456888010602744e-4,Financial Services,3102
VR,Validus Holdings Ltd.,1.8431812079932396e-4,Financial Services,1930
MKSI,MKS Instruments Inc.,1.8410748298169306e-4,Technology,984
AMH,American Homes 4 Rent Class A,1.8403727037581607e-4,Financial Services,4409
BIO,Bio-Rad Laboratories Inc. Class A,1.839871185144754e-4,Health Care,428
PRI,Primerica Inc.,1.8387678441952586e-4,Financial Services,1092
TSRO,TESARO Inc.,1.8364608585735864e-4,Health Care,789
DAN,Dana Incorporated,1.8325490133890124e-4,Consumer Discretionary,3362
TRIP,TripAdvisor Inc.,1.8291386868178448e-4,Consumer Discretionary,2410
SON,Sonoco Products Company,1.8170019363733967e-4,Materials & Processing,1829
ORI,Old Republic International Corporation,1.8118864465166458e-4,Financial Services,4800
HHC,Howard Hughes Corporation,1.805767919433081e-4,Financial Services,760
EVHC,Envision Healthcare Corp.,1.8048651859289483e-4,Health Care,2257
UMPQ,Umpqua Holdings Corporation,1.7985460514000206e-4,Financial Services,4731
HP,Helmerich & Payne Inc.,1.793932080156677e-4,Energy,1831
CW,Curtiss-Wright Corporation,1.7812938110988217e-4,Producer Durables,828
RL,Ralph Lauren Corporation Class A,1.7810932036534585e-4,Consumer Discretionary,1088
CBSH,Commerce Bancshares Inc.,1.7760780175193894e-4,Financial Services,1632
TEX,Terex Corporation,1.7760780175193894e-4,Producer Durables,2018
SIG,Signet Jewelers Limited,1.76674977131002e-4,Consumer Discretionary,1494
AR,Antero Resources Corporation,1.763640355906897e-4,Energy,4494
VST,Vistra Energy Corp.,1.7562178804284739e-4,Utilities,4794
WEX,WEX Inc.,1.7488957086727322e-4,Financial Services,760
EEFT,Euronet Worldwide Inc.,1.7447832560427953e-4,Financial Services,924
G,Genpact Limited,1.7414732331943092e-4,Producer Durables,3084
ISBC,Investors Bancorp Inc,1.7409717145809025e-4,Financial Services,6638
MUR,Murphy Oil Corporation,1.7343516688839307e-4,Energy,3512
WFT,Weatherford International plc,1.7341510614385676e-4,Energy,22637
EPC,Edgewell Personal Care Co.,1.73214498698494e-4,Consumer Staples,1253
HPT,Hospitality Properties Trust,1.7317437720942142e-4,Financial Services,3072
